participantID,trialNumber,response,correctness,startTimestamp,endTimestamp,reactionTime,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
6,25,right,True,2024-06-25 10:34:15.953,2024-06-25 10:34:25.032,9.079,30,right,12000,24000,V
6,26,right,True,2024-06-25 10:34:47.097,2024-06-25 10:34:54.732,7.635,38,right,12000,24000,V
6,27,left,True,2024-06-25 10:35:16.812,2024-06-25 10:35:27.648,10.836,58,left,12000,24000,V
6,28,right,True,2024-06-25 10:35:49.729,2024-06-25 10:35:57.265,7.536,90,right,12000,24000,V
6,29,right,True,2024-06-25 10:36:19.329,2024-06-25 10:36:30.248,10.919,88,right,12000,24000,V
6,30,left,True,2024-06-25 10:36:52.347,2024-06-25 10:37:02.715,10.368,80,left,12000,24000,V
6,31,left,True,2024-06-25 10:37:24.778,2024-06-25 10:37:33.748,8.97,68,left,12000,24000,V
6,32,left,False,2024-06-25 10:37:55.852,2024-06-25 10:38:12.149,16.297,28,right,12000,24000,V
6,33,left,True,2024-06-25 10:38:34.229,2024-06-25 10:38:43.765,9.536,52,left,12000,24000,V
6,34,right,True,2024-06-25 10:39:05.866,2024-06-25 10:39:15.915,10.049,18,right,12000,24000,V
6,35,right,True,2024-06-25 10:39:37.994,2024-06-25 10:39:47.332,9.338,56,right,12000,24000,V
6,36,left,True,2024-06-25 10:40:09.414,2024-06-25 10:40:17.799,8.385,66,left,12000,24000,V
6,37,left,True,2024-06-25 10:40:39.904,2024-06-25 10:40:50.565,10.661,75,left,12000,24000,VH
6,38,left,False,2024-06-25 10:41:12.675,2024-06-25 10:41:21.399,8.724,43,right,12000,24000,VH
6,39,left,True,2024-06-25 10:41:43.486,2024-06-25 10:42:03.715,20.229,49,left,12000,24000,VH
6,40,left,False,2024-06-25 10:42:25.804,2024-06-25 10:42:39.099,13.295,57,right,12000,24000,VH
6,41,left,True,2024-06-25 10:43:01.185,2024-06-25 10:43:10.899,9.714,95,left,12000,24000,VH
6,42,left,False,2024-06-25 10:43:33.004,2024-06-25 10:43:52.082,19.078,15,right,12000,24000,VH
6,43,left,True,2024-06-25 10:44:14.185,2024-06-25 10:44:23.149,8.964,89,left,12000,24000,VH
6,44,right,True,2024-06-25 10:44:45.254,2024-06-25 10:44:51.199,5.945,81,right,12000,24000,VH
6,45,left,True,2024-06-25 10:45:13.286,2024-06-25 10:45:28.866,15.58,9,left,12000,24000,VH
6,46,right,True,2024-06-25 10:45:50.954,2024-06-25 10:45:59.299,8.345,73,right,12000,24000,VH
6,47,left,True,2024-06-25 10:46:21.386,2024-06-25 10:46:35.216,13.83,1,left,12000,24000,VH
6,48,right,True,2024-06-25 10:46:57.320,2024-06-25 10:47:10.149,12.829,67,right,12000,24000,VH
6,49,left,False,2024-06-25 10:52:19.737,2024-06-25 10:52:34.300,14.563,21,right,12000,24000,VH
6,50,left,True,2024-06-25 10:52:56.407,2024-06-25 10:53:08.633,12.226,31,left,12000,24000,VH
6,51,right,True,2024-06-25 10:53:30.740,2024-06-25 10:53:42.099,11.359,35,right,12000,24000,VH
6,52,right,True,2024-06-25 10:54:04.187,2024-06-25 10:54:15.983,11.796,83,right,12000,24000,VH
6,53,left,True,2024-06-25 10:54:38.088,2024-06-25 10:54:49.599,11.511,47,left,12000,24000,VH
6,54,left,True,2024-06-25 10:55:11.704,2024-06-25 10:55:19.883,8.179,71,left,12000,24000,VH
6,55,right,True,2024-06-25 10:55:41.970,2024-06-25 10:55:53.899,11.929,5,right,12000,24000,VH
6,56,left,True,2024-06-25 10:56:15.988,2024-06-25 10:56:41.133,25.145,61,left,12000,24000,VH
6,57,left,True,2024-06-25 10:57:03.237,2024-06-25 10:57:20.450,17.213,91,left,12000,24000,VH
6,58,right,True,2024-06-25 10:57:42.556,2024-06-25 10:57:46.800,4.244,29,right,12000,24000,VH
6,59,right,True,2024-06-25 10:58:08.904,2024-06-25 10:58:16.983,8.079,53,right,12000,24000,VH
6,60,left,True,2024-06-25 10:58:39.090,2024-06-25 10:58:45.850,6.76,11,left,12000,24000,VH
6,61,left,True,2024-06-25 10:59:07.950,2024-06-25 10:59:22.133,14.183,60,left,12000,24000,V
6,62,right,True,2024-06-25 10:59:44.213,2024-06-25 10:59:59.050,14.837,62,right,12000,24000,V
6,63,left,True,2024-06-25 11:00:21.151,2024-06-25 11:00:30.533,9.382,40,left,12000,24000,V
6,64,left,True,2024-06-25 11:00:52.631,2024-06-25 11:01:02.383,9.752,8,left,12000,24000,V
6,65,right,True,2024-06-25 11:01:24.467,2024-06-25 11:01:33.600,9.133,32,right,12000,24000,V
6,66,left,False,2024-06-25 11:01:55.703,2024-06-25 11:02:19.333,23.63,36,right,12000,24000,V
6,67,left,True,2024-06-25 11:02:41.398,2024-06-25 11:02:56.367,14.969,6,left,12000,24000,V
6,68,left,False,2024-06-25 11:03:18.467,2024-06-25 11:03:41.333,22.866,84,right,12000,24000,V
6,69,left,True,2024-06-25 11:04:03.434,2024-06-25 11:04:20.100,16.666,26,left,12000,24000,V
6,70,left,True,2024-06-25 11:04:42.181,2024-06-25 11:04:50.000,7.819,64,left,12000,24000,V
6,71,right,True,2024-06-25 11:05:12.100,2024-06-25 11:05:17.500,5.4,78,right,12000,24000,V
6,72,left,True,2024-06-25 11:05:39.599,2024-06-25 11:05:48.750,9.151,14,left,12000,24000,V
6,73,left,True,2024-06-25 11:12:55.777,2024-06-25 11:13:16.707,20.93,23,left,12000,24000,VH
6,74,right,True,2024-06-25 11:13:38.804,2024-06-25 11:13:48.667,9.863,59,right,12000,24000,VH
6,75,left,True,2024-06-25 11:14:10.756,2024-06-25 11:14:23.584,12.828,37,left,12000,24000,VH
6,76,right,True,2024-06-25 11:14:45.671,2024-06-25 11:14:58.617,12.946,51,right,12000,24000,VH
6,77,left,True,2024-06-25 11:15:20.722,2024-06-25 11:15:32.934,12.212,55,left,12000,24000,VH
6,78,right,True,2024-06-25 11:15:55.040,2024-06-25 11:16:04.251,9.211,45,right,12000,24000,VH
6,79,right,True,2024-06-25 11:16:26.357,2024-06-25 11:16:33.584,7.227,27,right,12000,24000,VH
6,80,left,True,2024-06-25 11:16:55.692,2024-06-25 11:17:11.817,16.125,33,left,12000,24000,VH
6,81,right,True,2024-06-25 11:17:33.923,2024-06-25 11:17:38.601,4.678,79,right,12000,24000,VH
6,82,right,True,2024-06-25 11:18:00.704,2024-06-25 11:18:15.651,14.947,93,right,12000,24000,VH
6,83,left,True,2024-06-25 11:18:37.741,2024-06-25 11:18:48.184,10.443,25,left,12000,24000,VH
6,84,right,True,2024-06-25 11:19:10.288,2024-06-25 11:19:29.868,19.58,3,right,12000,24000,VH
6,85,right,True,2024-06-25 11:19:51.948,2024-06-25 11:19:58.434,6.486,50,right,12000,24000,V
6,86,left,True,2024-06-25 11:20:20.532,2024-06-25 11:20:34.918,14.386,86,left,12000,24000,V
6,87,right,True,2024-06-25 11:20:57.001,2024-06-25 11:21:07.868,10.867,54,right,12000,24000,V
6,88,right,True,2024-06-25 11:21:29.948,2024-06-25 11:21:39.218,9.27,4,right,12000,24000,V
6,89,left,True,2024-06-25 11:22:01.299,2024-06-25 11:22:14.851,13.552,20,left,12000,24000,V
6,90,right,True,2024-06-25 11:22:36.934,2024-06-25 11:22:47.851,10.917,76,right,12000,24000,V
6,91,left,True,2024-06-25 11:23:09.932,2024-06-25 11:23:18.235,8.303,70,left,12000,24000,V
6,92,left,False,2024-06-25 11:23:40.299,2024-06-25 11:24:01.835,21.536,96,right,12000,24000,V
6,93,right,True,2024-06-25 11:24:23.919,2024-06-25 11:24:39.751,15.832,46,right,12000,24000,V
6,94,left,True,2024-06-25 11:25:01.834,2024-06-25 11:25:15.585,13.751,72,left,12000,24000,V
6,95,right,True,2024-06-25 11:25:37.648,2024-06-25 11:25:50.101,12.453,2,right,12000,24000,V
6,96,left,True,2024-06-25 11:26:12.186,2024-06-25 11:26:21.485,9.299,34,left,12000,24000,V
7,1,right,True,2024-06-25 13:18:37.345,2024-06-25 13:18:59.169,21.824,77,right,12000,24000,V
7,2,right,False,2024-06-25 13:19:21.241,2024-06-25 13:19:46.452,25.211,35,left,12000,24000,V
7,3,left,False,2024-06-25 13:20:08.506,2024-06-25 13:20:31.336,22.83,63,right,12000,24000,V
7,4,left,True,2024-06-25 13:20:53.406,2024-06-25 13:21:12.952,19.546,71,left,12000,24000,V
7,5,left,False,2024-06-25 13:21:35.024,2024-06-25 13:22:04.119,29.095,23,right,12000,24000,V
7,6,left,False,2024-06-25 13:22:26.189,2024-06-25 13:22:46.836,20.647,55,right,12000,24000,V
7,7,right,False,2024-06-25 13:25:56.306,2024-06-25 13:26:09.836,13.53,53,left,12000,24000,V
7,8,right,False,2024-06-25 13:26:31.908,2024-06-25 13:26:46.703,14.795,39,left,12000,24000,V
7,9,right,True,2024-06-25 13:27:08.773,2024-06-25 13:27:30.687,21.914,93,right,12000,24000,V
7,10,right,False,2024-06-25 13:27:52.756,2024-06-25 13:28:12.103,19.347,7,left,12000,24000,V
7,11,left,True,2024-06-25 13:28:34.173,2024-06-25 13:28:53.436,19.263,67,left,12000,24000,V
7,12,left,False,2024-06-25 13:29:15.508,2024-06-25 13:29:40.720,25.212,57,right,12000,24000,V
7,13,right,False,2024-06-25 13:30:02.808,2024-06-25 13:30:22.686,19.878,82,left,12000,24000,VH
7,14,left,True,2024-06-25 13:30:44.777,2024-06-25 13:30:57.120,12.343,36,left,12000,24000,VH
7,15,right,True,2024-06-25 13:31:19.210,2024-06-25 13:31:41.687,22.477,40,right,12000,24000,VH
7,16,left,True,2024-06-25 13:32:03.774,2024-06-25 13:32:17.170,13.396,66,left,12000,24000,VH
7,17,left,True,2024-06-25 13:32:39.258,2024-06-25 13:32:50.920,11.662,8,left,12000,24000,VH
7,18,left,False,2024-06-25 13:33:12.992,2024-06-25 13:33:25.353,12.361,24,right,12000,24000,VH
7,19,left,True,2024-06-25 13:36:38.947,2024-06-25 13:36:46.355,7.408,54,left,12000,24000,VH
7,20,right,False,2024-06-25 13:37:08.427,2024-06-25 13:37:22.288,13.861,76,left,12000,24000,VH
7,21,left,False,2024-06-25 13:37:44.359,2024-06-25 13:38:01.554,17.195,16,right,12000,24000,VH
7,22,right,False,2024-06-25 13:38:23.642,2024-06-25 13:38:39.905,16.263,70,left,12000,24000,VH
7,23,left,True,2024-06-25 13:39:01.995,2024-06-25 13:39:19.255,17.26,42,left,12000,24000,VH
7,24,left,False,2024-06-25 13:39:41.325,2024-06-25 13:39:51.671,10.346,68,right,12000,24000,VH
7,25,right,True,2024-06-25 13:40:13.744,2024-06-25 13:40:34.922,21.178,47,right,12000,24000,V
7,26,left,True,2024-06-25 13:40:56.992,2024-06-25 13:41:15.288,18.296,61,left,12000,24000,V
7,27,left,True,2024-06-25 13:41:37.359,2024-06-25 13:41:53.172,15.813,5,left,12000,24000,V
7,28,left,False,2024-06-25 13:42:15.243,2024-06-25 13:42:29.439,14.196,17,right,12000,24000,V
7,29,left,False,2024-06-25 13:42:51.495,2024-06-25 13:43:06.289,14.794,31,right,12000,24000,V
7,30,left,True,2024-06-25 13:43:28.359,2024-06-25 13:43:46.905,18.546,73,left,12000,24000,V
7,31,left,False,2024-06-25 13:47:30.749,2024-06-25 13:47:45.107,14.358,87,right,12000,24000,V
7,32,right,False,2024-06-25 13:48:07.161,2024-06-25 13:48:16.606,9.445,83,left,12000,24000,V
7,33,left,True,2024-06-25 13:48:38.677,2024-06-25 13:49:00.040,21.363,51,left,12000,24000,V
7,34,right,True,2024-06-25 13:49:22.112,2024-06-25 13:49:37.790,15.678,41,right,12000,24000,V
7,35,right,True,2024-06-25 13:49:59.864,2024-06-25 13:50:17.540,17.676,43,right,12000,24000,V
7,36,left,True,2024-06-25 13:50:39.611,2024-06-25 13:50:52.074,12.463,3,left,12000,24000,V
7,37,left,False,2024-06-25 13:51:14.161,2024-06-25 13:51:29.157,14.996,96,right,12000,24000,VH
7,38,left,False,2024-06-25 13:51:51.246,2024-06-25 13:52:02.491,11.245,20,right,12000,24000,VH
7,39,left,True,2024-06-25 13:52:24.580,2024-06-25 13:52:33.874,9.294,48,left,12000,24000,VH
7,40,right,True,2024-06-25 13:52:55.963,2024-06-25 13:53:05.507,9.544,60,right,12000,24000,VH
7,41,left,True,2024-06-25 13:53:27.596,2024-06-25 13:53:44.224,16.628,74,left,12000,24000,VH
7,42,left,False,2024-06-25 13:54:06.312,2024-06-25 13:54:27.291,20.979,86,right,12000,24000,VH
7,43,right,True,2024-06-25 13:54:49.378,2024-06-25 13:55:08.174,18.796,80,right,12000,24000,VH
7,44,left,True,2024-06-25 13:55:30.265,2024-06-25 13:55:36.808,6.543,28,left,12000,24000,VH
7,45,right,True,2024-06-25 13:55:58.895,2024-06-25 13:56:03.508,4.613,12,right,12000,24000,VH
7,46,left,True,2024-06-25 13:56:25.581,2024-06-25 13:56:38.758,13.177,78,left,12000,24000,VH
7,47,right,True,2024-06-25 13:57:00.847,2024-06-25 13:57:13.075,12.228,2,right,12000,24000,VH
7,48,right,False,2024-06-25 13:57:35.163,2024-06-25 13:57:48.025,12.862,90,left,12000,24000,VH
7,49,left,True,2024-06-25 14:04:53.487,2024-06-25 14:05:02.697,9.21,44,left,12000,24000,VH
7,50,left,False,2024-06-25 14:05:24.786,2024-06-25 14:05:42.213,17.427,52,right,12000,24000,VH
7,51,right,True,2024-06-25 14:06:04.286,2024-06-25 14:06:29.564,25.278,4,right,12000,24000,VH
7,52,right,False,2024-06-25 14:06:51.637,2024-06-25 14:07:03.413,11.776,84,left,12000,24000,VH
7,53,left,True,2024-06-25 14:07:25.488,2024-06-25 14:07:34.530,9.042,30,left,12000,24000,VH
7,54,right,True,2024-06-25 14:07:56.621,2024-06-25 14:08:05.847,9.226,26,right,12000,24000,VH
7,55,right,True,2024-06-25 14:08:27.937,2024-06-25 14:08:39.244,11.307,50,right,12000,24000,VH
7,56,right,False,2024-06-25 14:09:01.332,2024-06-25 14:09:18.511,17.179,92,left,12000,24000,VH
7,57,left,False,2024-06-25 14:09:40.582,2024-06-25 14:09:54.678,14.096,10,right,12000,24000,VH
7,58,left,True,2024-06-25 14:10:16.767,2024-06-25 14:10:38.361,21.594,22,left,12000,24000,VH
7,59,left,False,2024-06-25 14:11:00.448,2024-06-25 14:11:23.244,22.796,62,right,12000,24000,VH
7,60,right,True,2024-06-25 14:11:45.332,2024-06-25 14:11:51.511,6.179,56,right,12000,24000,VH
7,61,left,True,2024-06-25 14:12:13.565,2024-06-25 14:12:30.411,16.846,49,left,12000,24000,V
7,62,left,True,2024-06-25 14:12:52.484,2024-06-25 14:13:07.461,14.977,45,left,12000,24000,V
7,63,right,True,2024-06-25 14:13:29.534,2024-06-25 14:13:41.895,12.361,29,right,12000,24000,V
7,64,right,False,2024-06-25 14:14:03.967,2024-06-25 14:14:11.528,7.561,75,left,12000,24000,V
7,65,left,True,2024-06-25 14:14:33.601,2024-06-25 14:14:50.345,16.744,37,left,12000,24000,V
7,66,right,True,2024-06-25 14:15:12.416,2024-06-25 14:15:22.712,10.296,1,right,12000,24000,V
7,67,left,True,2024-06-25 14:15:44.767,2024-06-25 14:15:53.195,8.428,9,left,12000,24000,V
7,68,left,True,2024-06-25 14:16:15.267,2024-06-25 14:16:24.362,9.095,79,left,12000,24000,V
7,69,left,False,2024-06-25 14:16:46.431,2024-06-25 14:17:00.012,13.581,85,right,12000,24000,V
7,70,left,True,2024-06-25 14:17:22.084,2024-06-25 14:17:29.445,7.361,27,left,12000,24000,V
7,71,left,True,2024-06-25 14:17:51.516,2024-06-25 14:18:13.912,22.396,69,left,12000,24000,V
7,72,left,False,2024-06-25 14:18:35.983,2024-06-25 14:18:54.729,18.746,91,right,12000,24000,V
7,73,left,False,2024-06-25 14:31:27.309,2024-06-25 14:31:42.432,15.123,21,right,12000,24000,V
7,74,left,True,2024-06-25 14:32:04.502,2024-06-25 14:32:13.332,8.83,59,left,12000,24000,V
7,75,right,True,2024-06-25 14:32:35.405,2024-06-25 14:32:43.815,8.41,33,right,12000,24000,V
7,76,right,True,2024-06-25 14:33:05.886,2024-06-25 14:33:25.632,19.746,11,right,12000,24000,V
7,77,left,True,2024-06-25 14:33:47.689,2024-06-25 14:34:00.165,12.476,81,left,12000,24000,V
7,78,right,True,2024-06-25 14:34:22.235,2024-06-25 14:34:47.699,25.464,89,right,12000,24000,V
7,79,right,True,2024-06-25 14:35:09.770,2024-06-25 14:35:35.349,25.579,13,right,12000,24000,V
7,80,right,False,2024-06-25 14:35:57.421,2024-06-25 14:36:22.849,25.428,15,left,12000,24000,V
7,81,left,False,2024-06-25 14:36:44.905,2024-06-25 14:37:10.433,25.528,19,right,12000,24000,V
7,82,left,False,2024-06-25 14:37:32.503,2024-06-25 14:37:51.583,19.08,65,right,12000,24000,V
7,83,right,False,2024-06-25 14:38:13.654,2024-06-25 14:38:28.516,14.862,25,left,12000,24000,V
7,84,right,False,2024-06-25 14:38:50.587,2024-06-25 14:39:02.033,11.446,95,left,12000,24000,V
7,85,right,True,2024-06-25 14:39:24.120,2024-06-25 14:39:44.700,20.58,64,right,12000,24000,VH
7,86,right,True,2024-06-25 14:40:06.788,2024-06-25 14:40:14.416,7.628,6,right,12000,24000,VH
7,87,left,True,2024-06-25 14:40:36.504,2024-06-25 14:40:44.166,7.662,72,left,12000,24000,VH
7,88,left,True,2024-06-25 14:41:06.253,2024-06-25 14:41:26.350,20.097,58,left,12000,24000,VH
7,89,right,True,2024-06-25 14:41:48.437,2024-06-25 14:41:58.683,10.246,94,right,12000,24000,VH
7,90,left,True,2024-06-25 14:42:20.773,2024-06-25 14:42:29.683,8.91,32,left,12000,24000,VH
7,91,left,False,2024-06-25 14:42:51.775,2024-06-25 14:43:07.983,16.208,34,right,12000,24000,VH
7,92,right,True,2024-06-25 14:43:30.072,2024-06-25 14:43:34.183,4.111,38,right,12000,24000,VH
7,93,left,True,2024-06-25 14:43:56.271,2024-06-25 14:44:17.250,20.979,14,left,12000,24000,VH
7,94,right,True,2024-06-25 14:44:39.340,2024-06-25 14:44:43.534,4.194,46,right,12000,24000,VH
7,95,right,True,2024-06-25 14:45:05.623,2024-06-25 14:45:17.650,12.027,18,right,12000,24000,VH
7,96,left,True,2024-06-25 14:45:39.720,2024-06-25 14:45:57.384,17.664,88,left,12000,24000,VH
8,1,left,False,2024-06-25 15:13:29.547,2024-06-25 15:13:42.838,13.291,93,right,12000,24000,VH
8,2,left,True,2024-06-25 15:14:04.926,2024-06-25 15:14:25.271,20.345,23,left,12000,24000,VH
8,3,left,True,2024-06-25 15:14:47.358,2024-06-25 15:15:00.154,12.796,7,left,12000,24000,VH
8,4,right,True,2024-06-25 15:15:22.242,2024-06-25 15:15:34.921,12.679,61,right,12000,24000,VH
8,5,right,False,2024-06-25 15:15:56.992,2024-06-25 15:16:11.554,14.562,59,left,12000,24000,VH
8,6,left,True,2024-06-25 15:16:33.642,2024-06-25 15:16:49.454,15.812,1,left,12000,24000,VH
8,7,right,True,2024-06-25 15:17:11.525,2024-06-25 15:17:24.088,12.563,53,right,12000,24000,VH
8,8,right,True,2024-06-25 15:17:46.176,2024-06-25 15:17:58.904,12.728,81,right,12000,24000,VH
8,9,right,False,2024-06-25 15:18:20.992,2024-06-25 15:18:33.738,12.746,89,left,12000,24000,VH
8,10,left,False,2024-06-25 15:18:55.829,2024-06-25 15:19:15.455,19.626,45,right,12000,24000,VH
8,11,right,True,2024-06-25 15:19:37.542,2024-06-25 15:19:49.788,12.246,85,right,12000,24000,VH
8,12,right,False,2024-06-25 15:20:11.878,2024-06-25 15:20:29.155,17.277,35,left,12000,24000,VH
8,13,right,True,2024-06-25 15:20:51.212,2024-06-25 15:21:02.088,10.876,28,right,12000,24000,V
8,14,right,False,2024-06-25 15:21:24.158,2024-06-25 15:21:44.238,20.08,92,left,12000,24000,V
8,15,right,True,2024-06-25 15:22:06.311,2024-06-25 15:22:16.055,9.744,46,right,12000,24000,V
8,16,left,False,2024-06-25 15:22:38.125,2024-06-25 15:22:59.072,20.947,68,right,12000,24000,V
8,17,left,True,2024-06-25 15:23:21.144,2024-06-25 15:23:35.522,14.378,18,left,12000,24000,V
8,18,right,True,2024-06-25 15:23:57.596,2024-06-25 15:24:07.139,9.543,34,right,12000,24000,V
8,19,right,True,2024-06-25 15:24:29.212,2024-06-25 15:24:42.489,13.277,32,right,12000,24000,V
8,20,left,True,2024-06-25 15:25:04.561,2024-06-25 15:25:17.089,12.528,82,left,12000,24000,V
8,21,right,True,2024-06-25 15:25:39.161,2024-06-25 15:25:45.705,6.544,78,right,12000,24000,V
8,22,left,True,2024-06-25 15:26:07.777,2024-06-25 15:26:17.022,9.245,84,left,12000,24000,V
8,23,left,True,2024-06-25 15:26:39.077,2024-06-25 15:26:51.139,12.062,6,left,12000,24000,V
8,24,left,False,2024-06-25 15:27:13.209,2024-06-25 15:27:25.789,12.58,52,right,12000,24000,V
8,25,right,False,2024-06-25 15:32:00.166,2024-06-25 15:32:14.073,13.907,44,left,12000,24000,V
8,26,right,True,2024-06-25 15:32:36.143,2024-06-25 15:32:44.423,8.28,80,right,12000,24000,V
8,27,left,True,2024-06-25 15:33:06.493,2024-06-25 15:33:21.890,15.397,94,left,12000,24000,V
8,28,right,False,2024-06-25 15:33:43.946,2024-06-25 15:33:57.440,13.494,48,left,12000,24000,V
8,29,right,True,2024-06-25 15:34:19.513,2024-06-25 15:34:29.423,9.91,40,right,12000,24000,V
8,30,right,False,2024-06-25 15:34:51.494,2024-06-25 15:35:04.607,13.113,72,left,12000,24000,V
8,31,right,True,2024-06-25 15:35:26.678,2024-06-25 15:35:36.807,10.129,10,right,12000,24000,V
8,32,right,False,2024-06-25 15:35:58.878,2024-06-25 15:36:10.173,11.295,58,left,12000,24000,V
8,33,right,False,2024-06-25 15:36:32.245,2024-06-25 15:36:42.924,10.679,50,left,12000,24000,V
8,34,left,False,2024-06-25 15:37:04.978,2024-06-25 15:37:26.240,21.262,70,right,12000,24000,V
8,35,right,True,2024-06-25 15:37:48.313,2024-06-25 15:38:00.557,12.244,42,right,12000,24000,V
8,36,left,True,2024-06-25 15:38:22.628,2024-06-25 15:38:31.690,9.062,60,left,12000,24000,V
8,37,left,True,2024-06-25 15:38:53.777,2024-06-25 15:39:03.240,9.463,63,left,12000,24000,VH
8,38,right,True,2024-06-25 15:39:25.330,2024-06-25 15:39:35.940,10.61,33,right,12000,24000,VH
8,39,right,False,2024-06-25 15:39:58.028,2024-06-25 15:40:08.307,10.279,37,left,12000,24000,VH
8,40,left,True,2024-06-25 15:40:30.378,2024-06-25 15:40:42.224,11.846,11,left,12000,24000,VH
8,41,right,True,2024-06-25 15:41:04.312,2024-06-25 15:41:13.357,9.045,41,right,12000,24000,VH
8,42,left,True,2024-06-25 15:41:35.429,2024-06-25 15:41:47.774,12.345,9,left,12000,24000,VH
8,43,left,False,2024-06-25 15:42:09.862,2024-06-25 15:42:25.908,16.046,13,right,12000,24000,VH
8,44,right,True,2024-06-25 15:42:47.995,2024-06-25 15:42:58.174,10.179,75,right,12000,24000,VH
8,45,right,False,2024-06-25 15:43:20.262,2024-06-25 15:43:30.874,10.612,21,left,12000,24000,VH
8,46,left,False,2024-06-25 15:43:52.961,2024-06-25 15:44:03.891,10.93,5,right,12000,24000,VH
8,47,right,True,2024-06-25 15:44:25.979,2024-06-25 15:44:34.691,8.712,77,right,12000,24000,VH
8,48,right,False,2024-06-25 15:44:56.762,2024-06-25 15:45:15.974,19.212,71,left,12000,24000,VH
8,49,right,True,2024-06-25 15:56:09.485,2024-06-25 15:56:19.176,9.691,96,right,12000,24000,V
8,50,right,True,2024-06-25 15:56:41.248,2024-06-25 15:56:50.359,9.111,74,right,12000,24000,V
8,51,left,True,2024-06-25 15:57:12.429,2024-06-25 15:57:24.776,12.347,56,left,12000,24000,V
8,52,left,False,2024-06-25 15:57:46.845,2024-06-25 15:58:01.076,14.231,2,right,12000,24000,V
8,53,right,True,2024-06-25 15:58:23.150,2024-06-25 15:58:34.643,11.493,36,right,12000,24000,V
8,54,left,True,2024-06-25 15:58:56.715,2024-06-25 15:59:08.259,11.544,16,left,12000,24000,V
8,55,left,False,2024-06-25 15:59:30.316,2024-06-25 15:59:44.293,13.977,24,right,12000,24000,V
8,56,left,True,2024-06-25 16:00:06.364,2024-06-25 16:00:16.993,10.629,12,left,12000,24000,V
8,57,right,True,2024-06-25 16:00:39.063,2024-06-25 16:00:48.176,9.113,66,right,12000,24000,V
8,58,right,False,2024-06-25 16:01:10.248,2024-06-25 16:01:16.460,6.212,14,left,12000,24000,V
8,59,left,False,2024-06-25 16:01:38.531,2024-06-25 16:01:52.126,13.595,54,right,12000,24000,V
8,60,left,True,2024-06-25 16:02:14.180,2024-06-25 16:02:27.860,13.68,62,left,12000,24000,V
8,61,left,True,2024-06-25 16:02:49.932,2024-06-25 16:02:58.560,8.628,19,left,12000,24000,VH
8,62,right,True,2024-06-25 16:03:20.633,2024-06-25 16:03:29.260,8.627,47,right,12000,24000,VH
8,63,left,True,2024-06-25 16:03:51.349,2024-06-25 16:04:06.027,14.678,39,left,12000,24000,VH
8,64,right,True,2024-06-25 16:04:28.099,2024-06-25 16:04:45.143,17.044,27,right,12000,24000,VH
8,65,right,True,2024-06-25 16:05:07.216,2024-06-25 16:05:14.543,7.327,25,right,12000,24000,VH
8,66,left,True,2024-06-25 16:05:36.634,2024-06-25 16:05:46.443,9.809,79,left,12000,24000,VH
8,67,left,True,2024-06-25 16:06:08.516,2024-06-25 16:06:16.494,7.978,83,left,12000,24000,VH
8,68,right,True,2024-06-25 16:06:38.582,2024-06-25 16:06:46.177,7.595,29,right,12000,24000,VH
8,69,right,True,2024-06-25 16:07:08.264,2024-06-25 16:07:19.844,11.58,69,right,12000,24000,VH
8,70,left,True,2024-06-25 16:07:41.932,2024-06-25 16:07:52.327,10.395,17,left,12000,24000,VH
8,71,right,True,2024-06-25 16:08:14.414,2024-06-25 16:08:25.810,11.396,95,right,12000,24000,VH
8,72,left,True,2024-06-25 16:08:47.897,2024-06-25 16:09:02.344,14.447,91,left,12000,24000,VH
8,73,right,True,2024-06-25 16:29:24.479,2024-06-25 16:29:32.685,8.206,15,right,12000,24000,VH
8,74,right,True,2024-06-25 16:29:54.772,2024-06-25 16:30:05.018,10.246,55,right,12000,24000,VH
8,75,right,False,2024-06-25 16:30:27.090,2024-06-25 16:30:38.168,11.078,49,left,12000,24000,VH
8,76,right,True,2024-06-25 16:31:00.255,2024-06-25 16:31:08.952,8.697,3,right,12000,24000,VH
8,77,right,True,2024-06-25 16:31:31.043,2024-06-25 16:31:43.002,11.959,31,right,12000,24000,VH
8,78,left,True,2024-06-25 16:32:05.090,2024-06-25 16:32:15.085,9.995,87,left,12000,24000,VH
8,79,left,True,2024-06-25 16:32:37.157,2024-06-25 16:32:48.869,11.712,57,left,12000,24000,VH
8,80,right,True,2024-06-25 16:33:10.956,2024-06-25 16:33:20.802,9.846,65,right,12000,24000,VH
8,81,left,True,2024-06-25 16:33:42.893,2024-06-25 16:33:55.935,13.042,43,left,12000,24000,VH
8,82,left,True,2024-06-25 16:34:18.025,2024-06-25 16:34:28.335,10.31,73,left,12000,24000,VH
8,83,right,True,2024-06-25 16:34:50.423,2024-06-25 16:35:00.652,10.229,67,right,12000,24000,VH
8,84,left,True,2024-06-25 16:35:22.724,2024-06-25 16:35:30.802,8.078,51,left,12000,24000,VH
8,85,right,False,2024-06-25 16:35:52.874,2024-06-25 16:36:04.736,11.862,64,left,12000,24000,V
8,86,right,True,2024-06-25 16:36:26.806,2024-06-25 16:36:35.502,8.696,4,right,12000,24000,V
8,87,right,False,2024-06-25 16:36:57.574,2024-06-25 16:37:12.119,14.545,22,left,12000,24000,V
